record_id,student_id,semester,subject_code,subject_name,credits,marks_obtained,total_marks,pass_fail
466,S00019,2,ME205,Constitution of India,2,91,100,Pass
467,S00019,3,ME301,Fluid Mechanics,4,41,100,Pass
468,S00019,3,ME302,Manufacturing Processes,3,67,100,Pass
469,S00019,3,ME303,Strength of Materials,4,49,100,Pass
470,S00019,3,ME304,Kinematics of Machinery,3,72,100,Pass
471,S00019,3,ME305,Metrology & Measurements,3,60,100,Pass
472,S00019,4,ME401,Heat Transfer,4,54,100,Pass
473,S00019,4,ME402,Machine Design I,4,71,100,Pass
474,S00019,4,ME403,Dynamics of Machinery,3,78,100,Pass
475,S00019,4,ME404,Applied Thermodynamics,3,85,100,Pass
476,S00019,4,ME405,Manufacturing Technology,3,31,100,F
477,S00019,5,ME501,Machine Design II,4,78,100,Pass
478,S00019,5,ME502,Industrial Engineering,3,92,100,Pass
479,S00019,5,ME503,Finite Element Analysis,3,23,100,F
480,S00019,5,ME504,Refrigeration & AC,3,82,100,Pass
481,S00019,5,ME505,Professional Ethics,2,71,100,Pass
482,S00019,6,ME601,CAD/CAM,4,54,100,Pass
483,S00019,6,ME602,Robotics & Automation,3,83,100,Pass
484,S00019,6,ME603,Power Plant Engineering,3,92,100,Pass
485,S00019,6,ME604,Operations Research,3,59,100,Pass
486,S00019,6,ME605,Elective I,3,33,100,F
487,S00020,1,ME101,Engineering Maths I,4,58,100,Pass
488,S00020,1,ME102,Engineering Physics,3,57,100,Pass
489,S00020,1,ME103,Engineering Mechanics,4,34,100,F
490,S00020,1,ME104,Engineering Drawing,2,86,100,Pass
491,S00020,1,ME105,Environmental Science,2,83,100,Pass
492,S00020,2,ME201,Engineering Maths II,4,79,100,Pass
493,S00020,2,ME202,Thermodynamics,4,53,100,Pass
494,S00020,2,ME203,Material Science,3,58,100,Pass
495,S00020,2,ME204,Professional Communication,2,58,100,Pass
496,S00020,2,ME205,Constitution of India,2,79,100,Pass
497,S00020,3,ME301,Fluid Mechanics,4,46,100,Pass
498,S00020,3,ME302,Manufacturing Processes,3,64,100,Pass
499,S00020,3,ME303,Strength of Materials,4,66,100,Pass
500,S00020,3,ME304,Kinematics of Machinery,3,78,100,Pass
501,S00020,3,ME305,Metrology & Measurements,3,84,100,Pass
502,S00020,4,ME401,Heat Transfer,4,20,100,F
503,S00020,4,ME402,Machine Design I,4,72,100,Pass
504,S00020,4,ME403,Dynamics of Machinery,3,58,100,Pass
505,S00020,4,ME404,Applied Thermodynamics,3,77,100,Pass
506,S00020,4,ME405,Manufacturing Technology,3,51,100,Pass
507,S00020,5,ME501,Machine Design II,4,50,100,Pass
508,S00020,5,ME502,Industrial Engineering,3,78,100,Pass
509,S00020,5,ME503,Finite Element Analysis,3,73,100,Pass
510,S00020,5,ME504,Refrigeration & AC,3,72,100,Pass
511,S00020,5,ME505,Professional Ethics,2,73,100,Pass
512,S00020,6,ME601,CAD/CAM,4,91,100,Pass
513,S00020,6,ME602,Robotics & Automation,3,65,100,Pass
514,S00020,6,ME603,Power Plant Engineering,3,56,100,Pass
515,S00020,6,ME604,Operations Research,3,91,100,Pass
516,S00020,6,ME605,Elective I,3,69,100,Pass
517,S00021,1,AI101,Engineering Maths I,4,77,100,Pass
518,S00021,1,AI102,Statistics & Probability,3,23,100,F
519,S00021,1,AI103,Python Programming,3,64,100,Pass
520,S00021,1,AI104,Engineering Drawing,2,93,100,Pass
521,S00021,1,AI105,Environmental Science,2,89,100,Pass
522,S00021,2,AI201,Engineering Maths II,4,44,100,Pass
523,S00021,2,AI202,Linear Algebra,4,64,100,Pass
524,S00021,2,AI203,Data Structures,3,74,100,Pass
525,S00021,2,AI204,Professional Communication,2,90,100,Pass
526,S00021,2,AI205,Constitution of India,2,39,100,F
527,S00021,3,AI301,DBMS,4,63,100,Pass
528,S00021,3,AI302,OOP with Python,3,64,100,Pass
529,S00021,3,AI303,Probability & Random Processes,4,20,100,F
530,S00021,3,AI304,Computer Vision Basics,3,84,100,Pass
531,S00021,3,AI305,Software Engineering,3,45,100,Pass
532,S00021,4,AI401,Machine Learning,4,66,100,Pass
533,S00021,4,AI402,Deep Learning Fundamentals,4,59,100,Pass
534,S00021,4,AI403,Natural Language Processing,3,76,100,Pass
535,S00021,4,AI404,Big Data Technologies,3,65,100,Pass
536,S00021,4,AI405,Web Technologies,3,79,100,Pass
537,S00021,5,AI501,Reinforcement Learning,4,66,100,Pass
538,S00021,5,AI502,Computer Vision,3,40,100,Pass
539,S00021,5,AI503,AI Ethics & Fairness,2,100,100,Pass
540,S00021,5,AI504,Cloud & MLOps,3,62,100,Pass
541,S00021,5,AI505,Professional Ethics,2,92,100,Pass
542,S00021,6,AI601,Generative AI,4,64,100,Pass
543,S00021,6,AI602,Time Series Analysis,3,50,100,Pass
544,S00021,6,AI603,Recommender Systems,3,94,100,Pass
545,S00021,6,AI604,Edge AI,3,86,100,Pass
546,S00021,6,AI605,Elective I,3,64,100,Pass
547,S00021,7,AI701,Advanced Deep Learning,4,84,100,Pass
548,S00021,7,AI702,AI Product Development,3,89,100,Pass
549,S00021,7,AI703,Research Methodology,3,75,100,Pass
550,S00021,7,AI704,Elective II,3,89,100,Pass
551,S00021,7,AI705,Mini Project,2,63,100,Pass
552,S00021,8,AI801,Capstone Project,6,87,100,Pass
553,S00021,8,AI802,Internship,4,60,100,Pass
554,S00021,8,AI803,Elective III,3,79,100,Pass
555,S00022,1,AI101,Engineering Maths I,4,97,100,Pass
556,S00022,1,AI102,Statistics & Probability,3,67,100,Pass
557,S00022,1,AI103,Python Programming,3,59,100,Pass
558,S00022,1,AI104,Engineering Drawing,2,100,100,Pass
559,S00022,1,AI105,Environmental Science,2,73,100,Pass
560,S00022,2,AI201,Engineering Maths II,4,58,100,Pass
561,S00022,2,AI202,Linear Algebra,4,86,100,Pass
562,S00022,2,AI203,Data Structures,3,73,100,Pass
563,S00022,2,AI204,Professional Communication,2,95,100,Pass
564,S00022,2,AI205,Constitution of India,2,79,100,Pass
565,S00023,1,CS101,Engineering Maths I,4,52,100,Pass
566,S00023,1,CS102,Engineering Physics,3,85,100,Pass
567,S00023,1,CS103,C Programming,3,80,100,Pass
568,S00023,1,CS104,Engineering Drawing,2,89,100,Pass
569,S00023,1,CS105,Environmental Science,2,88,100,Pass
570,S00023,2,CS201,Engineering Maths II,4,61,100,Pass
571,S00023,2,CS202,Data Structures,4,68,100,Pass
572,S00023,2,CS203,Digital Electronics,3,17,100,F
573,S00023,2,CS204,Professional Communication,2,74,100,Pass
574,S00023,2,CS205,Constitution of India,2,68,100,Pass
575,S00023,3,CS301,DBMS,4,64,100,Pass
576,S00023,3,CS302,OOP with Java,3,79,100,Pass
577,S00023,3,CS303,Computer Organization,3,63,100,Pass
578,S00023,3,CS304,Discrete Mathematics,4,51,100,Pass
579,S00023,3,CS305,Software Engineering,3,87,100,Pass
580,S00023,4,CS401,Operating Systems,4,58,100,Pass
581,S00023,4,CS402,Computer Networks,4,43,100,Pass
582,S00023,4,CS403,Design & Analysis of Algorithms,4,73,100,Pass
583,S00023,4,CS404,Microprocessors,3,45,100,Pass
584,S00023,4,CS405,Web Technologies,3,25,100,F
585,S00024,1,CS101,Engineering Maths I,4,59,100,Pass
586,S00024,1,CS102,Engineering Physics,3,39,100,F
587,S00024,1,CS103,C Programming,3,94,100,Pass
588,S00024,1,CS104,Engineering Drawing,2,85,100,Pass
589,S00024,1,CS105,Environmental Science,2,64,100,Pass
590,S00024,2,CS201,Engineering Maths II,4,51,100,Pass
591,S00024,2,CS202,Data Structures,4,86,100,Pass
592,S00024,2,CS203,Digital Electronics,3,86,100,Pass
593,S00024,2,CS204,Professional Communication,2,84,100,Pass
594,S00024,2,CS205,Constitution of India,2,83,100,Pass
595,S00024,3,CS301,DBMS,4,60,100,Pass
596,S00024,3,CS302,OOP with Java,3,75,100,Pass
597,S00024,3,CS303,Computer Organization,3,90,100,Pass
598,S00024,3,CS304,Discrete Mathematics,4,93,100,Pass
599,S00024,3,CS305,Software Engineering,3,66,100,Pass
600,S00024,4,CS401,Operating Systems,4,89,100,Pass
601,S00024,4,CS402,Computer Networks,4,90,100,Pass
602,S00024,4,CS403,Design & Analysis of Algorithms,4,53,100,Pass
603,S00024,4,CS404,Microprocessors,3,87,100,Pass
604,S00024,4,CS405,Web Technologies,3,93,100,Pass
605,S00024,5,CS501,Compiler Design,4,19,100,F
606,S00024,5,CS502,Artificial Intelligence,3,58,100,Pass
607,S00024,5,CS503,Information Security,3,84,100,Pass
608,S00024,5,CS504,Cloud Computing,3,94,100,Pass
609,S00024,5,CS505,Professional Ethics,2,95,100,Pass
610,S00024,6,CS601,Machine Learning,4,81,100,Pass
611,S00024,6,CS602,Big Data Analytics,3,83,100,Pass
612,S00024,6,CS603,Distributed Systems,3,82,100,Pass
613,S00024,6,CS604,Mobile Computing,3,79,100,Pass
614,S00024,6,CS605,Elective I,3,75,100,Pass
615,S00025,1,CS101,Engineering Maths I,4,89,100,Pass
616,S00025,1,CS102,Engineering Physics,3,73,100,Pass
617,S00025,1,CS103,C Programming,3,49,100,Pass
618,S00025,1,CS104,Engineering Drawing,2,75,100,Pass
619,S00025,1,CS105,Environmental Science,2,65,100,Pass
620,S00025,2,CS201,Engineering Maths II,4,78,100,Pass
621,S00025,2,CS202,Data Structures,4,65,100,Pass
622,S00025,2,CS203,Digital Electronics,3,71,100,Pass
623,S00025,2,CS204,Professional Communication,2,84,100,Pass
624,S00025,2,CS205,Constitution of India,2,56,100,Pass
625,S00025,3,CS301,DBMS,4,84,100,Pass
626,S00025,3,CS302,OOP with Java,3,79,100,Pass
627,S00025,3,CS303,Computer Organization,3,54,100,Pass
628,S00025,3,CS304,Discrete Mathematics,4,56,100,Pass
629,S00025,3,CS305,Software Engineering,3,79,100,Pass
630,S00025,4,CS401,Operating Systems,4,69,100,Pass
631,S00025,4,CS402,Computer Networks,4,84,100,Pass
632,S00025,4,CS403,Design & Analysis of Algorithms,4,60,100,Pass
633,S00025,4,CS404,Microprocessors,3,66,100,Pass
634,S00025,4,CS405,Web Technologies,3,83,100,Pass
635,S00025,5,CS501,Compiler Design,4,42,100,Pass
636,S00025,5,CS502,Artificial Intelligence,3,79,100,Pass
637,S00025,5,CS503,Information Security,3,84,100,Pass
638,S00025,5,CS504,Cloud Computing,3,73,100,Pass
639,S00025,5,CS505,Professional Ethics,2,72,100,Pass
640,S00026,1,AI101,Engineering Maths I,4,92,100,Pass
641,S00026,1,AI102,Statistics & Probability,3,100,100,Pass
642,S00026,1,AI103,Python Programming,3,91,100,Pass
643,S00026,1,AI104,Engineering Drawing,2,91,100,Pass
644,S00026,1,AI105,Environmental Science,2,93,100,Pass
645,S00026,2,AI201,Engineering Maths II,4,73,100,Pass
646,S00026,2,AI202,Linear Algebra,4,57,100,Pass
647,S00026,2,AI203,Data Structures,3,78,100,Pass
648,S00026,2,AI204,Professional Communication,2,85,100,Pass
649,S00026,2,AI205,Constitution of India,2,78,100,Pass
650,S00026,3,AI301,DBMS,4,76,100,Pass
651,S00026,3,AI302,OOP with Python,3,95,100,Pass
652,S00026,3,AI303,Probability & Random Processes,4,54,100,Pass
653,S00026,3,AI304,Computer Vision Basics,3,81,100,Pass
654,S00026,3,AI305,Software Engineering,3,88,100,Pass
655,S00026,4,AI401,Machine Learning,4,51,100,Pass
656,S00026,4,AI402,Deep Learning Fundamentals,4,61,100,Pass
657,S00026,4,AI403,Natural Language Processing,3,63,100,Pass
658,S00026,4,AI404,Big Data Technologies,3,82,100,Pass
659,S00026,4,AI405,Web Technologies,3,97,100,Pass
660,S00027,1,ME101,Engineering Maths I,4,79,100,Pass
661,S00027,1,ME102,Engineering Physics,3,72,100,Pass
662,S00027,1,ME103,Engineering Mechanics,4,40,100,Pass
663,S00027,1,ME104,Engineering Drawing,2,64,100,Pass
664,S00027,1,ME105,Environmental Science,2,75,100,Pass
665,S00027,2,ME201,Engineering Maths II,4,34,100,F
666,S00027,2,ME202,Thermodynamics,4,93,100,Pass
667,S00027,2,ME203,Material Science,3,47,100,Pass
668,S00027,2,ME204,Professional Communication,2,87,100,Pass
669,S00027,2,ME205,Constitution of India,2,79,100,Pass
670,S00027,3,ME301,Fluid Mechanics,4,48,100,Pass
671,S00027,3,ME302,Manufacturing Processes,3,54,100,Pass
672,S00027,3,ME303,Strength of Materials,4,27,100,F
673,S00027,3,ME304,Kinematics of Machinery,3,50,100,Pass
674,S00027,3,ME305,Metrology & Measurements,3,45,100,Pass
675,S00027,4,ME401,Heat Transfer,4,76,100,Pass
676,S00027,4,ME402,Machine Design I,4,65,100,Pass
677,S00027,4,ME403,Dynamics of Machinery,3,31,100,F
678,S00027,4,ME404,Applied Thermodynamics,3,54,100,Pass
679,S00027,4,ME405,Manufacturing Technology,3,57,100,Pass
680,S00027,5,ME501,Machine Design II,4,47,100,Pass
681,S00027,5,ME502,Industrial Engineering,3,63,100,Pass
682,S00027,5,ME503,Finite Element Analysis,3,78,100,Pass
683,S00027,5,ME504,Refrigeration & AC,3,75,100,Pass
684,S00027,5,ME505,Professional Ethics,2,52,100,Pass
685,S00027,6,ME601,CAD/CAM,4,72,100,Pass
686,S00027,6,ME602,Robotics & Automation,3,73,100,Pass
687,S00027,6,ME603,Power Plant Engineering,3,71,100,Pass
688,S00027,6,ME604,Operations Research,3,18,100,F
689,S00027,6,ME605,Elective I,3,83,100,Pass
690,S00027,7,ME701,Advanced Manufacturing,4,60,100,Pass
691,S00027,7,ME702,Product Design,3,86,100,Pass
692,S00027,7,ME703,Project Management,3,89,100,Pass
693,S00027,7,ME704,Elective II,3,86,100,Pass
694,S00027,7,ME705,Mini Project,2,62,100,Pass
695,S00027,8,ME801,Capstone Project,6,85,100,Pass
696,S00027,8,ME802,Internship,4,86,100,Pass
697,S00027,8,ME803,Elective III,3,66,100,Pass
698,S00028,1,CS101,Engineering Maths I,4,54,100,Pass
699,S00028,1,CS102,Engineering Physics,3,22,100,F
700,S00028,1,CS103,C Programming,3,76,100,Pass
701,S00028,1,CS104,Engineering Drawing,2,88,100,Pass
702,S00028,1,CS105,Environmental Science,2,91,100,Pass
703,S00028,2,CS201,Engineering Maths II,4,66,100,Pass
704,S00028,2,CS202,Data Structures,4,58,100,Pass
705,S00028,2,CS203,Digital Electronics,3,76,100,Pass
706,S00028,2,CS204,Professional Communication,2,92,100,Pass
707,S00028,2,CS205,Constitution of India,2,76,100,Pass
708,S00029,1,CS101,Engineering Maths I,4,66,100,Pass
709,S00029,1,CS102,Engineering Physics,3,88,100,Pass
710,S00029,1,CS103,C Programming,3,84,100,Pass
711,S00029,1,CS104,Engineering Drawing,2,96,100,Pass
712,S00029,1,CS105,Environmental Science,2,87,100,Pass
713,S00029,2,CS201,Engineering Maths II,4,65,100,Pass
714,S00029,2,CS202,Data Structures,4,73,100,Pass
715,S00029,2,CS203,Digital Electronics,3,84,100,Pass
716,S00029,2,CS204,Professional Communication,2,79,100,Pass
717,S00029,2,CS205,Constitution of India,2,67,100,Pass
718,S00029,3,CS301,DBMS,4,76,100,Pass
719,S00029,3,CS302,OOP with Java,3,85,100,Pass
720,S00029,3,CS303,Computer Organization,3,81,100,Pass
721,S00029,3,CS304,Discrete Mathematics,4,24,100,F
722,S00029,3,CS305,Software Engineering,3,91,100,Pass
723,S00029,4,CS401,Operating Systems,4,84,100,Pass
724,S00029,4,CS402,Computer Networks,4,91,100,Pass
725,S00029,4,CS403,Design & Analysis of Algorithms,4,91,100,Pass
726,S00029,4,CS404,Microprocessors,3,61,100,Pass
727,S00029,4,CS405,Web Technologies,3,95,100,Pass
728,S00029,5,CS501,Compiler Design,4,56,100,Pass
729,S00029,5,CS502,Artificial Intelligence,3,84,100,Pass
730,S00029,5,CS503,Information Security,3,87,100,Pass
731,S00029,5,CS504,Cloud Computing,3,78,100,Pass
732,S00029,5,CS505,Professional Ethics,2,91,100,Pass
733,S00029,6,CS601,Machine Learning,4,46,100,Pass
734,S00029,6,CS602,Big Data Analytics,3,66,100,Pass
735,S00029,6,CS603,Distributed Systems,3,97,100,Pass
736,S00029,6,CS604,Mobile Computing,3,80,100,Pass
737,S00029,6,CS605,Elective I,3,90,100,Pass
738,S00029,7,CS701,Deep Learning,4,90,100,Pass
739,S00029,7,CS702,DevOps,3,79,100,Pass
740,S00029,7,CS703,Project Management,3,73,100,Pass
741,S00029,7,CS704,Elective II,3,36,100,F
742,S00029,7,CS705,Mini Project,2,67,100,Pass
743,S00029,8,CS801,Capstone Project,6,91,100,Pass
744,S00029,8,CS802,Internship,4,84,100,Pass
745,S00029,8,CS803,Elective III,3,89,100,Pass
746,S00030,1,AI101,Engineering Maths I,4,31,100,F
747,S00030,1,AI102,Statistics & Probability,3,58,100,Pass
748,S00030,1,AI103,Python Programming,3,73,100,Pass
749,S00030,1,AI104,Engineering Drawing,2,72,100,Pass
750,S00030,1,AI105,Environmental Science,2,92,100,Pass
751,S00030,2,AI201,Engineering Maths II,4,54,100,Pass
752,S00030,2,AI202,Linear Algebra,4,20,100,F
753,S00030,2,AI203,Data Structures,3,61,100,Pass
754,S00030,2,AI204,Professional Communication,2,69,100,Pass
755,S00030,2,AI205,Constitution of India,2,94,100,Pass
756,S00031,1,ME101,Engineering Maths I,4,56,100,Pass
757,S00031,1,ME102,Engineering Physics,3,79,100,Pass
758,S00031,1,ME103,Engineering Mechanics,4,69,100,Pass
759,S00031,1,ME104,Engineering Drawing,2,76,100,Pass
760,S00031,1,ME105,Environmental Science,2,95,100,Pass
761,S00031,2,ME201,Engineering Maths II,4,52,100,Pass
762,S00031,2,ME202,Thermodynamics,4,40,100,Pass
763,S00031,2,ME203,Material Science,3,56,100,Pass
764,S00031,2,ME204,Professional Communication,2,75,100,Pass
765,S00031,2,ME205,Constitution of India,2,88,100,Pass
766,S00031,3,ME301,Fluid Mechanics,4,87,100,Pass
767,S00031,3,ME302,Manufacturing Processes,3,64,100,Pass
768,S00031,3,ME303,Strength of Materials,4,65,100,Pass
769,S00031,3,ME304,Kinematics of Machinery,3,92,100,Pass
770,S00031,3,ME305,Metrology & Measurements,3,64,100,Pass
771,S00031,4,ME401,Heat Transfer,4,86,100,Pass
772,S00031,4,ME402,Machine Design I,4,72,100,Pass
773,S00031,4,ME403,Dynamics of Machinery,3,56,100,Pass
774,S00031,4,ME404,Applied Thermodynamics,3,29,100,F
775,S00031,4,ME405,Manufacturing Technology,3,87,100,Pass
776,S00031,5,ME501,Machine Design II,4,42,100,Pass
777,S00031,5,ME502,Industrial Engineering,3,84,100,Pass
778,S00031,5,ME503,Finite Element Analysis,3,51,100,Pass
779,S00031,5,ME504,Refrigeration & AC,3,76,100,Pass
780,S00031,5,ME505,Professional Ethics,2,79,100,Pass
781,S00031,6,ME601,CAD/CAM,4,83,100,Pass
782,S00031,6,ME602,Robotics & Automation,3,67,100,Pass
783,S00031,6,ME603,Power Plant Engineering,3,85,100,Pass
784,S00031,6,ME604,Operations Research,3,83,100,Pass
785,S00031,6,ME605,Elective I,3,39,100,F
786,S00032,1,AI101,Engineering Maths I,4,67,100,Pass
787,S00032,1,AI102,Statistics & Probability,3,75,100,Pass
788,S00032,1,AI103,Python Programming,3,82,100,Pass
789,S00032,1,AI104,Engineering Drawing,2,76,100,Pass
790,S00032,1,AI105,Environmental Science,2,90,100,Pass
791,S00032,2,AI201,Engineering Maths II,4,53,100,Pass
792,S00032,2,AI202,Linear Algebra,4,66,100,Pass
793,S00032,2,AI203,Data Structures,3,76,100,Pass
794,S00032,2,AI204,Professional Communication,2,87,100,Pass
795,S00032,2,AI205,Constitution of India,2,91,100,Pass
796,S00032,3,AI301,DBMS,4,30,100,F
797,S00032,3,AI302,OOP with Python,3,71,100,Pass
798,S00032,3,AI303,Probability & Random Processes,4,88,100,Pass
799,S00032,3,AI304,Computer Vision Basics,3,72,100,Pass
800,S00032,3,AI305,Software Engineering,3,91,100,Pass
801,S00032,4,AI401,Machine Learning,4,89,100,Pass
802,S00032,4,AI402,Deep Learning Fundamentals,4,64,100,Pass
803,S00032,4,AI403,Natural Language Processing,3,58,100,Pass
804,S00032,4,AI404,Big Data Technologies,3,78,100,Pass
805,S00032,4,AI405,Web Technologies,3,93,100,Pass
806,S00033,1,EC101,Engineering Maths I,4,37,100,F
807,S00033,1,EC102,Engineering Physics,3,35,100,F
808,S00033,1,EC103,Basic Electrical Engg,3,67,100,Pass
809,S00033,1,EC104,Engineering Drawing,2,81,100,Pass
810,S00033,1,EC105,Environmental Science,2,72,100,Pass
811,S00033,2,EC201,Engineering Maths II,4,29,100,F
812,S00033,2,EC202,Circuit Theory,4,46,100,Pass
813,S00033,2,EC203,Electronic Devices,3,75,100,Pass
814,S00033,2,EC204,Professional Communication,2,74,100,Pass
815,S00033,2,EC205,Constitution of India,2,92,100,Pass
816,S00033,3,EC301,Signals & Systems,4,57,100,Pass
817,S00033,3,EC302,Analog Electronics,3,65,100,Pass
818,S00033,3,EC303,Digital Electronics,3,74,100,Pass
819,S00033,3,EC304,Electromagnetic Theory,4,52,100,Pass
820,S00033,3,EC305,Network Analysis,3,58,100,Pass
821,S00033,4,EC401,Communication Theory,4,52,100,Pass
822,S00033,4,EC402,Microprocessors & Microcontrollers,4,82,100,Pass
823,S00033,4,EC403,Digital Signal Processing,4,54,100,Pass
824,S00033,4,EC404,Linear Integrated Circuits,3,85,100,Pass
825,S00033,4,EC405,Control Systems,3,52,100,Pass
826,S00033,5,EC501,VLSI Design,4,70,100,Pass
827,S00033,5,EC502,Digital Communication,3,57,100,Pass
828,S00033,5,EC503,Wireless Communication,3,63,100,Pass
829,S00033,5,EC504,Embedded Systems,3,61,100,Pass
830,S00033,5,EC505,Professional Ethics,2,95,100,Pass
831,S00033,6,EC601,RF & Microwave Engg,4,59,100,Pass
832,S00033,6,EC602,Antenna Theory,3,67,100,Pass
833,S00033,6,EC603,Optical Communication,3,52,100,Pass
834,S00033,6,EC604,IoT & Sensors,3,76,100,Pass
835,S00033,6,EC605,Elective I,3,73,100,Pass
836,S00034,1,CS101,Engineering Maths I,4,54,100,Pass
837,S00034,1,CS102,Engineering Physics,3,71,100,Pass
838,S00034,1,CS103,C Programming,3,57,100,Pass
839,S00034,1,CS104,Engineering Drawing,2,79,100,Pass
840,S00034,1,CS105,Environmental Science,2,79,100,Pass
841,S00034,2,CS201,Engineering Maths II,4,38,100,F
842,S00034,2,CS202,Data Structures,4,79,100,Pass
843,S00034,2,CS203,Digital Electronics,3,56,100,Pass
844,S00034,2,CS204,Professional Communication,2,60,100,Pass
845,S00034,2,CS205,Constitution of India,2,85,100,Pass
846,S00034,3,CS301,DBMS,4,56,100,Pass
847,S00034,3,CS302,OOP with Java,3,77,100,Pass
848,S00034,3,CS303,Computer Organization,3,80,100,Pass
849,S00034,3,CS304,Discrete Mathematics,4,54,100,Pass
850,S00034,3,CS305,Software Engineering,3,81,100,Pass
851,S00034,4,CS401,Operating Systems,4,69,100,Pass
852,S00034,4,CS402,Computer Networks,4,58,100,Pass
853,S00034,4,CS403,Design & Analysis of Algorithms,4,60,100,Pass
854,S00034,4,CS404,Microprocessors,3,89,100,Pass
855,S00034,4,CS405,Web Technologies,3,74,100,Pass
856,S00034,5,CS501,Compiler Design,4,51,100,Pass
857,S00034,5,CS502,Artificial Intelligence,3,53,100,Pass
858,S00034,5,CS503,Information Security,3,59,100,Pass
859,S00034,5,CS504,Cloud Computing,3,75,100,Pass
